entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_env_activities,has_env_activity,avg_env_adjustment,num_sdgs,has_sdg,unique_sdgs
2121,WEU,Western Europe,LU,Luxembourg,280000000.0,3.376,3.875,3.0,2.929,3252.0,42384.0,Raw materials,C.22.34.B,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.06845771830577602,-0.08384696010186575,-0.04341527962966387,-0.014823069580945215,-0.07670184497812396,-0.0026991269069088406,0.0729931200420535,-0.007827505171781927,0.03248482188385365,-0.19366766287427148,2,1,-0.25,2,1,1
2126,WEU,Western Europe,ES,Spain,843000000.0,2.996,3.75,2.0,2.833,380.42,5296.02,Disposal ,Q.86.1.P,0.233570402,0.233570402,5.0,Gender Equality,-0.06807989899792716,-0.08347762616216385,-0.05549915392496558,-0.02884026995323133,-0.038752666345145396,-0.01506692887705602,0.019030917653943154,-0.011889218650850658,0.03453249613300016,-0.09092899604532415,4,1,0.233570402,4,1,2
2132,WEU,Western Europe,FR,France,932923000.0,3.565,4.25,2.945,3.119,28423.0,1601.0,Operation,MTH002,-0.1,-0.1,7.0,Affordable and Clean Energy,-0.06765820525531144,-0.07901693556922833,-0.06370186850985934,-0.028308197592759394,-0.08523240838689151,-0.028153978661926943,-0.05227304224304127,-0.07871462931029191,-0.015623368822838313,-0.04777455425270562,2,1,-0.1,2,1,2
2143,NAM,Northern America,US,United States of America,2767100000.0,2.668,3.159,2.768,1.667,161700.0,7500.0,Raw materials,C.22.34.B,-0.24,-0.24,12.0,Responsible Consumption and Production,-0.06330653866655872,-0.07636463355953597,-0.05113821528251827,-0.014537947493200745,-0.04639281817390783,-0.013137153212936781,0.018387042147797603,-0.007370257820215229,0.026527788473666714,-0.059579528038963284,1,1,-0.24,1,1,1
2149,WEU,Western Europe,FR,France,580900000.0,2.915,3.65,2.0,2.69,1290.68,76.4,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07567806234678304,-0.102270354274994,0.7572810654827753,0.02036574829831473,-0.02343774512809064,-0.0034803705202292295,0.018989400913577897,-0.005893381830977442,0.026902675745575193,-0.39492543029220195,1,1,-0.1,1,1,1
2165,NAM,Northern America,US,United States of America,8300000000.0,3.261,3.619,3.0,2.929,126198.0,60378.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06566478625927426,-0.07934697847742847,-0.05914540202595727,0.05730860144988063,-0.10656004833128303,0.4531310635857112,0.0002887682244388495,-0.003234628812336746,0.013542821407033712,-0.03209240950243886,4,1,-0.1,4,1,1
2169,NAM,Northern America,US,United States of America,6430000000.0,2.777,3.141,3.0,1.857,1877.0,7869.0,Other,ENVIB010,-0.081190735,-0.081190735,9.0,"Industry, Innovation and Infrastructure",-0.06266656851381727,-0.07419173708481541,-0.0478879459040966,-0.01855944399682235,-0.04202787145572906,-0.010879706518677482,0.015368163065466069,-0.006339018541885942,0.02250873954188177,-0.048751339074413536,1,1,-0.081190735,1,1,1
2174,WEU,Western Europe,DE,Germany,1010000000.0,2.536,2.389,2.509,2.833,7107.0,16160.0,Raw materials,C.27.78.P,0.01108115,0.01108115,7.0,Affordable and Clean Energy,-0.07254767011215613,-0.09075566736243919,-0.07951569190700901,-0.03870023163772421,-0.04787988899059235,-0.024868607133642175,0.05307757291843893,-0.04351000497377316,0.18232130352421166,-0.2626883303426133,4,1,0.007756805,4,1,1
2193,NAM,Northern America,US,United States of America,3010000000.0,3.526,4.739,3.0,1.976,14499.0,780.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06438579354032144,-0.06734434361439609,-0.05144447856590298,-0.008559905815455786,-0.0442463899664901,-0.014381908767206568,0.017067712166220824,-0.00734261793050841,0.025426916504016663,-0.055826413130801694,1,1,-0.1,1,1,1
2209,WEU,Western Europe,DE,Germany,306500000.0,3.007,3.968,1.948,2.548,6364.0,6257.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07465484892873213,-0.09450556012608848,-0.08974475279019231,-0.05118766480164319,-0.11950091850712223,-0.04933400486484929,0.6578651836621032,0.11099631349642679,-0.37359213046260104,0.29968866372530645,2,1,-0.1,2,1,1
2215,NAM,Northern America,US,United States of America,4790000000.0,2.774,3.806,1.992,1.857,51517.0,67484.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.019679802234716468,-0.1076698894817365,-0.08029860107647503,-0.12957998796080344,1.0397948890010689,0.11385055980647014,-0.11963522190144149,0.010316953602359305,-0.04172478789525645,0.11608866261019403,4,1,0.04345648099999999,4,1,1
2216,NAM,Northern America,US,United States of America,3142800000.0,3.037,3.79,2.89,1.857,33384.0,72976.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07635798432173439,-0.10339842679229898,-0.07355041448732699,-0.11010366736864789,0.8900510804867807,0.09885137694421461,-0.09620696383180276,0.011202562674327534,-0.03577741728242212,0.11126919471787046,1,1,-0.1,1,1,1
2226,WEU,Western Europe,LU,Luxembourg,926836000.0,3.081,3.562,2.251,3.214,37881.0,8966.0,Operation,MTH002,-0.1,-0.1,8.0,Decent Work and Economic Growth,-0.06455519995832026,-0.07717158823277588,-0.05278359952270087,-0.016704980487056324,-0.05219338222648077,0.013026864463760994,0.015881449021082412,-0.009681932128512021,0.02209066099305904,-0.05325385183163185,1,1,-0.1,1,1,1
2246,WEU,Western Europe,NL,Netherlands,635625000.0,2.327,2.25,2.0,2.857,8186.0,3378.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06397023978645684,-0.07639367689540368,-0.037311329142728646,-0.019290599183698322,-0.046725795384187176,-0.012304146973765352,0.01972767034198896,-0.011337863240075673,0.04602917428832603,-0.05789256150754787,1,1,-0.1,1,1,1
2254,WEU,Western Europe,LU,Luxembourg,557000000.0,2.908,2.937,2.926,2.833,556.0,1783.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06486311096987316,-0.07765882210363953,-0.05341591071698607,-0.021464266076221327,-0.051925420322950534,-0.014249031935179641,0.009178211633640626,-0.01669380911141693,0.020710477262648574,-0.05527986470248496,1,1,-0.1,1,1,1
2265,WEU,Western Europe,FR,France,573000000.0,3.071,3.638,2.419,2.833,987.0,1476.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06353860258463281,-0.07561169501235315,-0.042689245147074666,-0.019096384890615506,-0.044758847580280516,-0.011691566530115643,0.015208673036972934,-0.008145644886342117,0.023387976806754696,-0.05915985869064173,2,1,-0.1,2,1,1
2269,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1015194000.0,3.058,3.65,2.0,3.262,9110.18,31589.14,Other,ENVIB010,-0.1,-0.1,4.0,Quality Education,-0.06413957025256892,-0.07651922507012399,-0.051503393493176876,-0.02042868529435605,-0.04828742285681384,-0.012989443119372652,0.011685263035700055,-0.0127353618294012,0.021501344450614364,-0.052844723678267425,1,1,-0.1,1,1,1
2279,WEU,Western Europe,IE,Ireland,7996644000.0,3.147,4.238,3.0,1.357,3478.0,118.0,Transportation,H.51.4.B,-0.656900288,-0.59564125632,8.0,Decent Work and Economic Growth,-0.06734928517427856,-0.08606604518839475,0.4868755643249113,0.01494597638401012,-0.0399149755500362,-0.013992557566703976,-0.025284354842920274,0.0023493452994431657,-0.017121044408399975,0.4872669308946631,2,1,-0.59564125632,2,1,2
2285,WEU,Western Europe,FR,France,2500000000.0,2.949,3.058,2.92,2.786,6231.0,317.0,Other,ENVIB010,-0.1,-0.1,16.0,"Peace, Justice and Strong Institutions",-0.07174603607280539,-0.08521224866061243,-0.08548818225276725,-0.04498812689504526,-0.18553353764481909,-0.07732704302741153,-0.3924608517350475,0.832804684302388,0.032179306739385335,0.13282071899984663,1,1,-0.1,1,1,1
2289,CAR,Caribbean,PR,Puerto Rico,1260500000.0,2.294,2.631,1.973,2.071,7530.0,57601.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",0.10649916554990504,0.7218450619712791,-0.02295718945478092,-0.00898350072664152,-0.024596650184410335,-0.005756809068952604,0.010656016252056052,-0.006232375649060913,0.012374966460596805,-0.026850108040531853,2,1,-0.1,2,1,1
2292,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,773000000.0,3.002,3.051,2.987,2.933,874.0,895.0,End-use,C.14.34.P,-0.014515808,-0.014515808,3.0,Good Health and Wellbeing,-0.06486311096987316,-0.07765882210363953,-0.05341591071698607,-0.021464266076221327,-0.051925420322950534,-0.014249031935179641,0.009178211633640626,-0.01669380911141693,0.020710477262648574,-0.05527986470248496,1,1,-0.014515808,1,1,1
2306,WEU,Western Europe,IE,Ireland,2470000000.0,3.79,4.9,3.0,2.738,184.0,43.0,Transportation,H.51.1.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06388300926743168,-0.07609886675498843,-0.05076579730814852,-0.020004949913379453,-0.04660891478520347,-0.012333012995613688,0.014038518362314008,-0.0006045439203409492,0.02515625981499465,-0.05347764704219176,1,1,-0.1,1,1,1
2324,NAM,Northern America,US,United States of America,12385107000.0,3.207,3.776,3.0,2.429,1468.0,0.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06388300926743168,-0.07609886675498843,-0.05076579730814852,-0.020004949913379453,-0.04660891478520347,-0.012333012995613688,0.014038518362314008,-0.0006045439203409492,0.02515625981499465,-0.05347764704219176,1,1,-0.1,1,1,1
2339,NAM,Northern America,US,United States of America,790723000.0,2.803,3.901,2.184,1.571,183.0,6091.0,End-use,J.61.2.B,-0.153072415,-0.153072415,9.0,"Industry, Innovation and Infrastructure",-0.10763334502660737,0.8133949320546203,-0.02561524075128173,-0.012536872679983671,-0.008232264685358988,-0.0048768416985113675,0.008071791958984732,-0.006628127798706501,0.014259910779230087,-0.02889932171882582,2,1,-0.153072415,2,1,1
2365,WEU,Western Europe,FR,France,872000000.0,3.339,4.0,2.769,2.833,1144.0,421.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07635798432173439,-0.10339842679229898,-0.07355041448732699,-0.11010366736864789,0.8900510804867807,0.09885137694421461,-0.09620696383180276,0.011202562674327534,-0.03577741728242212,0.11126919471787046,1,1,-0.1,1,1,1
2377,EA,Eastern Asia,JP,Japan,725006000.0,2.792,3.5,2.926,1.357,1681.0,62624.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",0.007132728746001453,-0.07220362002633839,-0.04855957157106514,-0.024588253013792416,-0.019405844542129385,-0.010678817058429952,0.005017075492873292,-0.00955160561932884,0.02268025248802383,-0.06361242904153769,1,1,-0.1,1,1,1
2380,NAM,Northern America,US,United States of America,5693603000.0,2.64,3.168,2.042,2.405,441976.0,4397.0,Manufacturing,C.11.2.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06419363703357124,-0.07676670807718457,-0.05304944781427775,-0.015070306462953034,-0.04981943193677932,-0.014463440992706881,0.018619040943470153,-0.008076151068276981,0.028739842404248473,-0.0666894042197862,3,1,-0.10000000000000002,3,1,3
2416,NAM,Northern America,US,United States of America,1078309000.0,3.038,3.291,2.988,2.643,13375.0,101806.0,Operation,MTH004,-0.25,-0.25,11.0,Sustainable Cities and Communities,-0.07118919967011605,-0.09156901161054046,-0.06515140412659395,-0.06713053412047955,0.42008998285582777,0.04312926711007047,-0.0314289309081255,0.0006585243851256911,0.0002882728728802986,-0.006591246458133933,2,1,-0.25,2,1,1
2426,NAM,Northern America,US,United States of America,2071600000.0,2.893,3.6,2.0,2.69,1383.0,11467.0,Manufacturing,C.32.1.P,0.25,0.25,3.0,Good Health and Wellbeing,-0.07567806234678304,-0.102270354274994,0.7572810654827753,0.02036574829831473,-0.02343774512809064,-0.0034803705202292295,0.018989400913577897,-0.005893381830977442,0.026902675745575193,-0.39492543029220195,1,1,0.25,1,1,1
2435,NAM,Northern America,US,United States of America,2679634000.0,2.119,2.543,1.938,1.571,10200.0,12300.0,Operation,MTH002,-0.1,-0.1,11.0,Sustainable Cities and Communities,-0.1641063182130471,1.9198088458459157,0.004875332765007306,0.0006581026110551234,-0.006033703185072063,-0.0006170135899509809,0.006994201454188205,-0.008010373879413883,0.003246385936713594,-0.008517335040193183,2,1,-0.1,2,1,2
2465,NAM,Northern America,US,United States of America,4102108000.0,2.974,3.577,3.0,1.857,4098.0,13651.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,0.08456578904340312,-0.07273318945247229,-0.05572063077790765,-0.022349583000298937,-0.05234268076396125,-0.014124217768473097,0.021442556887209963,-0.009029949042096135,0.03289940305923217,-0.07620933718462292,2,1,0.16125000000000017,2,1,2
2509,NAM,Northern America,US,United States of America,3305200000.0,3.021,3.1,3.0,2.905,4463.0,16104.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06669447993503282,-0.08024353217540323,-0.063792671153653,-0.030243871354000588,-0.09787966349762676,-0.036515064748610805,-0.1234401450054472,0.2791077591152494,0.025933126294538096,-0.0002995861252402125,3,1,-0.10000000000000002,3,1,2
2517,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,871900000.0,2.805,3.75,2.0,2.071,8153.0,7799.0,Operation,MTH002,-0.1,-0.1,4.0,Quality Education,-0.06299784747046556,-0.07472712567133843,-0.04883852949956174,-0.019095432032017187,-0.0441435995612068,-0.011667898562138073,0.012530569293331193,-0.009769375103537568,0.020843112454931922,-0.048576537664275554,2,1,-0.1,2,1,1
2545,WEU,Western Europe,SE,Sweden,567000000.0,3.903,4.9,3.0,3.19,62.86,942.93,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06217806230372492,-0.07343019614767082,-0.04678446110182387,-0.018038506137960254,-0.04057394519964752,-0.010475748900878686,0.014701120400914487,-0.006035776203598201,0.02146960265122194,-0.04618559653906203,1,1,-0.1,1,1,1
2575,WEU,Western Europe,DE,Germany,248316000.0,2.979,3.1,2.917,2.833,524.0,1726.0,Operation,J.58.45.P,0.042420559,0.042420559,3.0,Good Health and Wellbeing,-0.06362438494621013,-0.07569280281965075,-0.05004056433751977,-0.019720026103270283,-0.045876549322084535,-0.012163558082590675,0.01318538401383081,0.0007353640700491713,0.024613282406354697,-0.05190523711898862,1,1,0.042420559,1,1,1
2581,NAM,Northern America,US,United States of America,5501907000.0,2.89,3.523,2.959,1.667,104515.0,8991.0,Raw materials,C.32.34.B,-0.5,-0.5,8.0,Decent Work and Economic Growth,-0.06575512034462593,-0.07863815336568364,-0.06892385772206132,-0.04632985017844173,0.10622993041630077,-0.0014990829315399258,-0.01125996610017435,-0.004832468817667941,0.03459135797538166,-0.052862079020133096,1,1,-0.5,1,1,1
2589,NAM,Northern America,US,United States of America,852427000.0,3.067,3.047,3.15,3.005,87.79,1375.38,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.1,1,1,1
2601,NAM,Northern America,US,United States of America,10333967000.0,2.595,3.521,2.0,1.643,18968.0,91901.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07567806234678304,-0.102270354274994,0.7572810654827753,0.02036574829831473,-0.02343774512809064,-0.0034803705202292295,0.018989400913577897,-0.005893381830977442,0.026902675745575193,-0.39492543029220195,1,1,-0.1,1,1,1
2605,NAM,Northern America,US,United States of America,3202053000.0,3.143,4.099,2.9,1.714,23200.0,107300.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06711778351556838,-0.0816431774159604,-0.06128489893749295,-0.0251977180663258,-0.04780283908779214,-0.015759341673840434,0.032992838330533056,-0.021496100366049015,0.08769163445134111,-0.14281723379971356,2,1,-0.1,2,1,1
2616,WEU,Western Europe,FR,France,5610000000.0,2.845,3.405,2.985,1.667,612.0,2811.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06868357855378637,-0.0844560382648267,-0.06363899092910148,-0.026374495157511505,-0.06489633838162778,-0.017331335141633732,0.02583762352600582,-0.010696401018723158,0.03960599200786105,-0.09130934848643597,4,1,-0.1,4,1,2
2627,NAM,Northern America,US,United States of America,1430000000.0,3.163,3.838,3.0,2.143,112617.0,51469.0,Other,ENVIB025,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.06645297341401656,-0.08094513748538026,-0.06716201567515993,0.1385353053958061,-0.1678334143632735,0.9626840177164485,-0.024567550905251184,0.0027370044769031575,-0.006938715142922232,0.018080733312290966,1,1,-0.25,1,1,1
2633,NAM,Northern America,US,United States of America,6255284000.0,2.999,3.816,2.963,1.571,128220.0,17432.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,0.7636735863530463,-0.03228372463015277,-0.03544153593340447,-0.012600333840561825,-0.03469921805261913,-0.008272802512723504,0.0169852760729886,-0.0033457333185062796,0.012622541043745569,-0.02990637508431884,2,1,-0.1,2,1,2
2645,NAM,Northern America,US,United States of America,1561252000.0,2.895,3.65,2.35,2.19,281.0,3425.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07259075249906768,-0.0936230219679218,0.2012852090575315,-0.020792183313693632,-0.07386483070821324,-0.027446256031037123,0.24042611337770756,0.053128631476583116,-0.1183413152347859,-0.04839000786634841,3,1,-0.10000000000000002,3,1,1
2677,NAM,Northern America,CA,Canada,843323000.0,2.912,3.2,3.0,2.286,8.0,482.0,Operation,J.58.20.P,0.1,0.1,3.0,Good Health and Wellbeing,-0.06388300926743168,-0.07609886675498843,-0.05076579730814852,-0.020004949913379453,-0.04660891478520347,-0.012333012995613688,0.014038518362314008,-0.0006045439203409492,0.02515625981499465,-0.05347764704219176,1,1,0.1,1,1,1
2684,NAM,Northern America,US,United States of America,1049288000.0,3.034,3.722,2.506,2.429,39206.0,33697.0,Disposal ,Q.86.1.P,0.039383075,0.039383075,3.0,Good Health and Wellbeing,-0.012541159186692004,-0.0896532628112586,0.28673880760828935,-0.011620945009475917,-0.027342131562838705,-0.011986216870311707,0.007326484431151298,-0.0031610225471546977,0.02980100062474597,-0.22918615243531396,8,1,0.009276031499999999,8,1,1
2690,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,720000000.0,2.745,2.5,2.9,3.0,18069.0,4467.0,Disposal ,Q.86.1.P,0.03242468,0.03242468,11.0,Sustainable Cities and Communities,-0.06671111859367221,-0.08074175896434552,-0.055997303481988864,-0.016003765935543108,-0.05989754123176229,-0.010269571251691803,0.029191485141354057,-0.010545851696706587,0.039945592565437955,-0.10086584311005167,1,1,0.03242468,1,1,1
2693,NAM,Northern America,US,United States of America,1409281000.0,3.177,3.9,3.55,1.429,70379.0,19815.0,Manufacturing,C.11.2.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06721866723635987,-0.083620110336523,-0.06409812444787936,-0.028052150301538882,-0.06511412071928807,-0.01879132735133617,0.030326213399853863,-0.013523931498040402,0.050269365154134785,-0.12968796517362774,1,1,-0.1,1,1,1
2703,NAM,Northern America,US,United States of America,2550000000.0,2.79,3.101,2.9,2.095,1506.0,4151.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06486311096987316,-0.07765882210363953,-0.05341591071698607,-0.021464266076221327,-0.051925420322950534,-0.014249031935179641,0.009178211633640626,-0.01669380911141693,0.020710477262648574,-0.05527986470248496,1,1,-0.1,1,1,1
2708,WEU,Western Europe,FR,France,4180000000.0,2.662,3.0,2.25,2.548,84296.0,2526.0,Manufacturing,F.42.41.B,-0.75,-0.61698286428,9.0,"Industry, Innovation and Infrastructure",-0.08953467812509491,0.423802871783778,-0.03874994531787297,-0.015999298576505307,-0.04136248596734046,-0.01085500679260521,0.0151488149756573,-0.011172053048356601,0.023150766333300904,-0.05807199833146487,2,1,-0.61698286428,2,1,1
2709,NAM,Northern America,US,United States of America,1126816000.0,2.577,3.0,2.9,1.429,1219.0,2226.0,End-use,J.58.16.B,-0.05,-0.05,9.0,"Industry, Innovation and Infrastructure",-0.08197456284969629,-0.0980191961054195,-0.12558144599323764,-0.07260193567254992,-0.332327964854673,-0.14468204387684624,-0.7988521309041531,1.6712993447664029,0.0441134615267327,0.3089963831600985,2,1,0.0,2,1,1
2739,NAM,Northern America,US,United States of America,6929249000.0,3.115,3.74,3.406,1.643,101923.0,84032.0,End-use,C.14.34.P,0.119939602,0.119939602,12.0,Responsible Consumption and Production,0.011524139873744323,-0.07256924533413885,-0.0505577746451022,-0.019861950558919757,-0.04554089559946305,-0.012048129973224924,0.01768649216063441,-0.007359962601861504,0.026572277505635036,-0.059782141172514215,1,1,0.119939602,1,1,1
2756,NAM,Northern America,US,United States of America,4283800000.0,3.051,4.125,2.077,2.286,6151.0,44551.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.11281191375448064,0.923701772315055,-0.02025979287364479,-0.008358107753242717,-0.022386406810018484,-0.005294527883963841,0.010462314444123579,-0.006850175020520377,0.011745768944375788,-0.025936140100299383,1,1,-0.1,1,1,1
2774,NAM,Northern America,US,United States of America,66500000000.0,3.805,4.518,3.769,2.571,517000.0,464000.0,Operation,MTH002,-0.1,-0.1,2.0,Zero Hunger,-0.06363631463173026,-0.07584054097380012,-0.039260781791537594,-0.019054538424008064,-0.0455920256936222,-0.01197666317808464,0.018802408267707505,-0.010338526497971049,0.04138237519986804,-0.05581235210658688,3,1,-0.10000000000000002,3,1,2
2775,WEU,Western Europe,DE,Germany,4058900000.0,2.866,3.9,2.014,2.029,40923.1,29853.6,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
2785,NAM,Northern America,US,United States of America,5769577000.0,2.836,3.138,2.9,2.214,4938.0,49196.0,Operation,J.58.94.P,0.078581515,0.078581515,8.0,Decent Work and Economic Growth,-0.08197456284969629,-0.0980191961054195,-0.12558144599323764,-0.07260193567254992,-0.332327964854673,-0.14468204387684624,-0.7988521309041531,1.6712993447664029,0.0441134615267327,0.3089963831600985,2,1,0.10755351682000014,2,1,1
2790,NAM,Northern America,US,United States of America,30300000000.0,3.02,3.8,2.94,1.714,344074.0,137440.0,Operation,MTH002,-0.1,-0.1,2.0,Zero Hunger,0.0177087075115071,-0.07403782470239714,-0.06586797197599066,-0.043355449380473414,0.0944289815965427,-0.0020056690778825622,-0.00933849824016687,-0.004757400188870412,0.03290268481220527,-0.050940547598554056,2,1,-0.1,2,1,1
2805,NAM,Northern America,US,United States of America,840400000.0,3.376,3.94,2.981,2.833,36538.0,65205.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07362463472721618,-0.09761940684540973,-0.06791872893819328,-0.09223496565532577,0.7101556205426716,0.07813493835521745,-0.0747690615761133,0.007848249676977512,-0.024617592373148266,0.0803324349716833,2,1,-0.1,2,1,1
2807,WEU,Western Europe,MT,Malta,435800000.0,4.006,4.699,3.309,3.595,84709.0,1537.0,Transportation,H.50.73.B,-0.082491969,-0.082491969,4.0,Quality Education,-0.06280051186619802,-0.0744127156545896,-0.04827025923841338,-0.018765196051523055,-0.04270755206328919,-0.01104057848585988,0.01555863211928847,-0.006580791203418561,0.02292440768609577,-0.04991067335993104,2,1,-0.082491969,2,1,2
2827,NAM,Northern America,US,United States of America,17700000000.0,2.629,3.093,2.85,1.529,17636.0,120793.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07010255447786057,-0.08700873806481918,-0.08057231632971024,-0.04639113155863033,-0.07310103570747883,-0.04612252670730678,-0.20272468029118176,-0.17344384401873228,-0.10909299739333526,0.04554758732471701,3,1,-0.10000000000000002,3,1,2
2862,NAM,Northern America,US,United States of America,203366562.0,3.039,3.258,2.9,2.81,6.11,1.76,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06865462035434483,-0.07987625791388428,-0.070095996224839,-0.033453073939522716,-0.11381818738042135,-0.043215204629426955,-0.16267576283824908,-0.16510060883071914,-0.09578580667581478,0.03702528610598674,3,1,-0.10000000000000002,3,1,2
2865,NAM,Northern America,US,United States of America,264700000.0,3.483,3.9,3.0,3.31,252.0,29030.0,Raw materials,C.32.41.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07020431801787982,-0.08695216123938597,-0.030833255777338992,-0.013642373226347324,-0.0935061487244858,0.004871317437874129,0.116794754942753,-0.005109158646857281,0.025024051202269304,-0.2864694826384912,1,1,-0.1,1,1,1
2876,NAM,Northern America,US,United States of America,4655600000.0,2.842,3.75,2.181,2.0,68712.0,77715.0,Other,ENVIB025,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.25,1,1,1
2889,WEU,Western Europe,NL,Netherlands,856263000.0,3.388,3.9,3.5,2.333,36217.0,67558.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06575269232641105,-0.07910715142768797,-0.05556182586009228,-0.022403906218704642,-0.05336663576513015,-0.014092737953547055,0.020589726684046423,-0.008477415500525316,0.03110745026711994,-0.0703125524887386,1,1,-0.1,1,1,1
2897,NAM,Northern America,US,United States of America,4160300000.0,3.141,4.036,3.046,1.643,19844.0,53514.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07057348068208985,-0.08938424611967899,0.21045549190464327,0.004060485520760099,-0.05239004156401004,-0.017128577503077135,0.03156806200154523,-0.020731686710698312,0.08773137053465609,-0.18373376116227993,2,1,-0.1,2,1,1
2901,NAM,Northern America,US,United States of America,3874140000.0,2.757,2.745,3.108,2.357,71217.0,266271.0,Operation,MTH004,-0.75,-0.75,3.0,Good Health and Wellbeing,-0.07889112673984527,-0.10149902126296656,-0.01627159304238102,-0.00991042833515409,-0.1482731870140066,0.01971467705372495,0.21965908245144714,-0.004528341132087725,0.02980295045250061,-0.5295840201165776,2,1,-0.75,2,1,1
2918,NAM,Northern America,US,United States of America,1450000000.0,2.955,3.36,2.707,2.524,259057.0,148507.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06409714835726733,-0.07647233362837344,-0.05092186831283342,-0.015858010974192635,-0.04703559309850867,-0.010562620607789466,0.01884896505924936,-0.007466463052085886,0.02698374488359898,-0.06082998925918771,1,1,-0.1,1,1,1
2920,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,549000000.0,2.924,3.75,1.9,2.667,3217.0,12858.0,Manufacturing,C.11.2.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06335802151736461,-0.07528773535891146,-0.049546180842910625,-0.019432359613495327,-0.04461699535570962,-0.011702061291345418,0.015664639731300573,-0.005467114351254424,0.02398580746960781,-0.052936373096336524,1,1,-0.1,1,1,1
