entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,sdg_confidence
3536,NAM,Northern America,US,United States of America,1737342000.0,3.024,3.621,2.743,2.286,55237.0,26914.0,21.27562219659216,,,,,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",1.0,3.0,Good Health and Wellbeing,1.0
3539,WEU,Western Europe,DE,Germany,1847100000.0,2.4,2.994,1.9,1.929,2009.0,187.0,21.336882679090937,,,,,J,Information and communication,58,Publishing activities,1.0,8.0,Decent Work and Economic Growth,0.39942511067837727
3540,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1900000000.0,3.061,3.562,2.677,2.619,15339.0,123741.0,21.36511972364512,Operation,MTH003,-0.3,-0.3,C,Manufacturing,22,Manufacture of rubber and plastic products,0.645,11.0,Sustainable Cities and Communities,0.6
3540,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1900000000.0,3.061,3.562,2.677,2.619,15339.0,123741.0,21.36511972364512,Raw materials,C.32.34.B,-0.5,-0.5,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.355,11.0,Sustainable Cities and Communities,0.6
3540,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1900000000.0,3.061,3.562,2.677,2.619,15339.0,123741.0,21.36511972364512,Raw materials,C.32.34.B,-0.5,-0.5,C,Manufacturing,22,Manufacture of rubber and plastic products,0.645,11.0,Sustainable Cities and Communities,0.6
3540,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1900000000.0,3.061,3.562,2.677,2.619,15339.0,123741.0,21.36511972364512,Operation,MTH003,-0.3,-0.3,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.355,11.0,Sustainable Cities and Communities,0.6
3546,WEU,Western Europe,NL,Netherlands,669369000.0,1.939,1.0,3.0,2.357,735.0,581.0,20.321846037034625,,,,,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,1.0,7.0,Affordable and Clean Energy,
3555,NAM,Northern America,US,United States of America,1020000000.0,3.531,4.373,3.267,2.333,1471.12,1204.88,20.743068465222983,Manufacturing,C.20.1.P,0.0175,0.0175,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,1.0
3564,NAM,Northern America,US,United States of America,823265000.0,3.07,3.213,2.893,3.024,3542.0,72532.0,20.52878870073709,Raw materials,C.22.34.B,-0.25,-0.25,C,Manufacturing,22,Manufacture of rubber and plastic products,0.5,7.0,Affordable and Clean Energy,0.43883073919779564
3564,NAM,Northern America,US,United States of America,823265000.0,3.07,3.213,2.893,3.024,3542.0,72532.0,20.52878870073709,Raw materials,C.22.34.B,-0.25,-0.25,C,Manufacturing,32,Other manufacturing,0.5,7.0,Affordable and Clean Energy,0.43883073919779564
3573,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2240600000.0,2.848,3.287,2.938,1.952,5919.0,1945.0,21.53000952453521,End-use,M.74.2.B,-0.006655676,-0.006655676,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.813472823,12.0,Responsible Consumption and Production,0.6092175687292918
3573,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2240600000.0,2.848,3.287,2.938,1.952,5919.0,1945.0,21.53000952453521,Transportation,M.70.4.P,0.1,0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.813472823,12.0,Responsible Consumption and Production,0.6510881982227572
3573,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2240600000.0,2.848,3.287,2.938,1.952,5919.0,1945.0,21.53000952453521,Transportation,M.70.4.P,0.1,0.1,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,0.186527177,3.0,Good Health and Wellbeing,0.8026687753579245
3573,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2240600000.0,2.848,3.287,2.938,1.952,5919.0,1945.0,21.53000952453521,End-use,M.74.2.B,-0.006655676,-0.006655676,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,0.186527177,3.0,Good Health and Wellbeing,0.8220307246957878
3576,WEU,Western Europe,LU,Luxembourg,3740000000.0,2.909,3.01,2.94,2.69,1620.0,50164.0,22.04235144864024,,,,,J,Information and communication,58,Publishing activities,0.333333333,16.0,"Peace, Justice and Strong Institutions",0.5432012101382898
3576,WEU,Western Europe,LU,Luxembourg,3740000000.0,2.909,3.01,2.94,2.69,1620.0,50164.0,22.04235144864024,,,,,J,Information and communication,62,"Computer programming, consultancy and related activities",0.333333333,16.0,"Peace, Justice and Strong Institutions",0.5432012101382898
3576,WEU,Western Europe,LU,Luxembourg,3740000000.0,2.909,3.01,2.94,2.69,1620.0,50164.0,22.04235144864024,,,,,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.333333333,3.0,Good Health and Wellbeing,0.3852269116947219
3591,NAM,Northern America,US,United States of America,2628800000.0,2.746,2.95,2.783,2.333,180.0,15590.0,21.68979330562768,Operation,J.58.20.P,0.1,0.1,J,Information and communication,58,Publishing activities,1.0,8.0,Decent Work and Economic Growth,0.38865719268738
3591,NAM,Northern America,US,United States of America,2628800000.0,2.746,2.95,2.783,2.333,180.0,15590.0,21.68979330562768,Operation,J.63.5.B,-0.25,-0.25,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",0.4144841540450283
3592,NAM,Northern America,US,United States of America,6362900000.0,3.649,3.775,4.857,1.943,64080.0,215068.0,22.57375008537344,Operation,L.68.7.B,-0.093612137,-0.093612137,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",0.063878628,2.0,Zero Hunger,0.38961848822399997
3592,NAM,Northern America,US,United States of America,6362900000.0,3.649,3.775,4.857,1.943,64080.0,215068.0,22.57375008537344,Operation,L.68.7.B,-0.093612137,-0.093612137,R,Human Health And Social Work Activities,92,Gambling and betting activities,0.898116477,3.0,Good Health and Wellbeing,0.6286933702728661
3592,NAM,Northern America,US,United States of America,6362900000.0,3.649,3.775,4.857,1.943,64080.0,215068.0,22.57375008537344,Operation,L.68.7.B,-0.093612137,-0.093612137,I,Accommodation And Food Service Activities,55,Accommodation,0.038004895,9.0,"Industry, Innovation and Infrastructure",0.40765497362035763
3595,NAM,Northern America,US,United States of America,3760500000.0,2.83,3.351,2.979,1.714,76040.0,10583.0,22.047817764496653,Disposal ,C.26.38.P,0.029036032,0.029036032,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",1.0,12.0,Responsible Consumption and Production,0.43333825858600855
3601,WEU,Western Europe,LU,Luxembourg,1087500000.0,3.201,3.5,2.9,3.024,215581.0,54611.0,20.807147321846653,,,,,C,Manufacturing,23,Manufacture of other non-metallic mineral products,1.0,3.0,Good Health and Wellbeing,1.0
3606,WEU,Western Europe,FR,France,441000000.0,3.242,3.65,2.575,3.31,138437.0,61295.0,19.90455543567869,,,,,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",0.04545,3.0,Good Health and Wellbeing,1.0
3606,WEU,Western Europe,FR,France,441000000.0,3.242,3.65,2.575,3.31,138437.0,61295.0,19.90455543567869,,,,,C,Manufacturing,23,Manufacture of other non-metallic mineral products,0.95455,3.0,Good Health and Wellbeing,1.0
3618,NAM,Northern America,US,United States of America,3750000000.0,3.093,4.0,3.0,1.571,56535.0,110884.0,22.0450216771954,,,,,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",0.4299551461118921
3632,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1380000000.0,2.557,2.6,2.5,2.548,1037.0,126.0,21.04534933684016,Transportation,M.70.5.P,0.25,0.25,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,12.0,Responsible Consumption and Production,
3632,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1380000000.0,2.557,2.6,2.5,2.548,1037.0,126.0,21.04534933684016,Transportation,M.70.5.P,0.25,0.25,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,13.0,Climate Action,
3634,NAM,Northern America,US,United States of America,2339226000.0,3.173,3.981,3.296,1.571,76338.0,106545.0,21.57308594279653,,,,,R,Human Health And Social Work Activities,90,"Creative, arts and entertainment activities",0.146277444,3.0,Good Health and Wellbeing,1.0
3634,NAM,Northern America,US,United States of America,2339226000.0,3.173,3.981,3.296,1.571,76338.0,106545.0,21.57308594279653,,,,,I,Accommodation And Food Service Activities,55,Accommodation,0.853722556,9.0,"Industry, Innovation and Infrastructure",0.42767160381186203
3642,NAM,Northern America,US,United States of America,195000000.0,3.376,3.75,2.87,3.31,196.0,7919.0,19.088510121656228,Raw materials,C.22.34.B,-1.0,-1.0,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,11.0,Sustainable Cities and Communities,0.6
3647,WEU,Western Europe,ES,Spain,1310000000.0,3.853,4.9,3.25,2.69,7867.0,1949.0,20.99329297492283,Operation,MTH002,-0.2,-0.2,C,Manufacturing,30,Manufacture of other transport equipment,1.0,3.0,Good Health and Wellbeing,0.7935971377093187
3665,NAM,Northern America,US,United States of America,4300000000.0,3.149,3.0,3.0,3.595,1034.0,6364.095,22.181880859878486,,,,,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",0.5730602671450128
3668,WEU,Western Europe,SE,Sweden,16900000000.0,3.031,3.805,2.907,1.786,54334.0,443.0,23.55057945893461,,,,,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.09,9.0,"Industry, Innovation and Infrastructure",0.3948622047549545
3668,WEU,Western Europe,SE,Sweden,16900000000.0,3.031,3.805,2.907,1.786,54334.0,443.0,23.55057945893461,,,,,N,"Professional, Scientific And Technical Activities",81,Services to buildings and landscape activities,0.91,12.0,Responsible Consumption and Production,0.33273609718269526
3669,ANZ,Australia and New Zealand,NZ,New Zealand,475078000.0,2.531,3.04,2.11,2.119,176.0,3161.0,19.97898956114908,,,,,J,Information and communication,61,Telecommunications,0.574610998,9.0,"Industry, Innovation and Infrastructure",
3669,ANZ,Australia and New Zealand,NZ,New Zealand,475078000.0,2.531,3.04,2.11,2.119,176.0,3161.0,19.97898956114908,,,,,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",0.425389002,9.0,"Industry, Innovation and Infrastructure",
3669,ANZ,Australia and New Zealand,NZ,New Zealand,475078000.0,2.531,3.04,2.11,2.119,176.0,3161.0,19.97898956114908,,,,,J,Information and communication,61,Telecommunications,0.574610998,11.0,Sustainable Cities and Communities,
3669,ANZ,Australia and New Zealand,NZ,New Zealand,475078000.0,2.531,3.04,2.11,2.119,176.0,3161.0,19.97898956114908,,,,,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",0.425389002,11.0,Sustainable Cities and Communities,
3671,WEU,Western Europe,ES,Spain,2396700000.0,3.732,3.537,4.554,3.095,12770.0,19805.0,21.59735862853762,Operation,MTH002,-0.1,-0.1,R,Human Health And Social Work Activities,92,Gambling and betting activities,0.696129512,3.0,Good Health and Wellbeing,1.0
3671,WEU,Western Europe,ES,Spain,2396700000.0,3.732,3.537,4.554,3.095,12770.0,19805.0,21.59735862853762,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,0.078319481,9.0,"Industry, Innovation and Infrastructure",0.5801385186239654
3671,WEU,Western Europe,ES,Spain,2396700000.0,3.732,3.537,4.554,3.095,12770.0,19805.0,21.59735862853762,Operation,MTH002,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.225551007,7.0,Affordable and Clean Energy,0.6538974867567862
3673,WEU,Western Europe,CH,Switzerland,422300000.0,2.956,3.218,3.0,2.429,883.0,400.0,19.86122652227216,End-use,J.58.36.B,-0.016245274,-0.016245274,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,0.26110586,9.0,"Industry, Innovation and Infrastructure",0.5838330685312805
3673,WEU,Western Europe,CH,Switzerland,422300000.0,2.956,3.218,3.0,2.429,883.0,400.0,19.86122652227216,End-use,J.58.36.B,-0.016245274,-0.016245274,J,Information and communication,58,Publishing activities,0.73889414,9.0,"Industry, Innovation and Infrastructure",1.0
3683,WEU,Western Europe,DK,Denmark,2370000000.0,2.657,3.3,2.0,2.286,2673.0,3067.0,21.58615579251539,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",1.0,3.0,Good Health and Wellbeing,
3683,WEU,Western Europe,DK,Denmark,2370000000.0,2.657,3.3,2.0,2.286,2673.0,3067.0,21.58615579251539,Operation,MTH002,-0.1,-0.1,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",1.0,3.0,Good Health and Wellbeing,
3689,NAM,Northern America,US,United States of America,2490000000.0,2.895,3.15,2.9,2.429,3286.0,20375.0,21.63554854782464,Operation,J.58.20.P,0.1,0.1,J,Information and communication,58,Publishing activities,0.262248996,9.0,"Industry, Innovation and Infrastructure",0.3886231328657848
3689,NAM,Northern America,US,United States of America,2490000000.0,2.895,3.15,2.9,2.429,3286.0,20375.0,21.63554854782464,Operation,J.58.20.P,0.1,0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.737751004,9.0,"Industry, Innovation and Infrastructure",0.3886231328657848
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.189648929,9.0,"Industry, Innovation and Infrastructure",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.189648929,16.0,"Peace, Justice and Strong Institutions",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,J,Information and communication,61,Telecommunications,0.472499286,16.0,"Peace, Justice and Strong Institutions",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,J,Information and communication,62,"Computer programming, consultancy and related activities",0.186402857,9.0,"Industry, Innovation and Infrastructure",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,J,Information and communication,62,"Computer programming, consultancy and related activities",0.186402857,16.0,"Peace, Justice and Strong Institutions",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,J,Information and communication,63,Information service activities,0.151448929,9.0,"Industry, Innovation and Infrastructure",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,J,Information and communication,63,Information service activities,0.151448929,16.0,"Peace, Justice and Strong Institutions",
3694,WEU,Western Europe,FR,France,9240000000.0,2.23,2.471,2.0,2.071,24215.0,205362.0,22.94680772270823,,,,,J,Information and communication,61,Telecommunications,0.472499286,9.0,"Industry, Innovation and Infrastructure",
3705,WEU,Western Europe,BE,Belgium,2854600000.0,2.252,2.265,2.267,2.214,8072.0,1389.0,21.77219756551025,Operation,MTH001,-0.301023269,-0.301023269,J,Information and communication,61,Telecommunications,0.938884216,9.0,"Industry, Innovation and Infrastructure",
3705,WEU,Western Europe,BE,Belgium,2854600000.0,2.252,2.265,2.267,2.214,8072.0,1389.0,21.77219756551025,Operation,MTH001,-0.301023269,-0.301023269,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",0.061115784,9.0,"Industry, Innovation and Infrastructure",
3723,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,18400000000.0,3.332,4.007,3.311,2.143,195846.0,223116.0,23.635616501615697,Farming,I.56.1.B,-0.081081817,-0.081081817,G,Wholesale And Retail Trade,47,Retail trade,1.0,2.0,Zero Hunger,0.39051383711232773
3725,WEU,Western Europe,LU,Luxembourg,649600000.0,3.346,3.802,3.211,2.69,15211.0,4263.0,20.29186734835115,Farming,A.1.4.B,-0.1,-0.1,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,0.7263159828956521
3753,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,51219000.0,3.224,3.699,2.974,2.667,82.0,1959.0,17.751621134445486,,,,,J,Information and communication,58,Publishing activities,0.102717763,3.0,Good Health and Wellbeing,0.5895059076505909
3753,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,51219000.0,3.224,3.699,2.974,2.667,82.0,1959.0,17.751621134445486,,,,,N,"Professional, Scientific And Technical Activities",82,"Office administrative, office support and other business support activities",0.897282237,3.0,Good Health and Wellbeing,0.8053345617949449
3769,WEU,Western Europe,DE,Germany,1820000000.0,2.901,4.0,1.942,2.071,18137.0,3248.0,21.322102338584564,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
3785,WEU,Western Europe,FR,France,599700000.0,3.028,4.0,1.75,2.81,1655.64,1757.36,20.21194008980624,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
3789,NAM,Northern America,US,United States of America,1761185000.0,3.346,3.708,2.993,3.119,63122.0,108288.0,21.28925271545712,Raw materials,C.22.34.B,-0.25,-0.25,C,Manufacturing,22,Manufacture of rubber and plastic products,0.5,7.0,Affordable and Clean Energy,0.4105270941741174
3789,NAM,Northern America,US,United States of America,1761185000.0,3.346,3.708,2.993,3.119,63122.0,108288.0,21.28925271545712,Raw materials,C.22.34.B,-0.25,-0.25,C,Manufacturing,17,Manufacture of paper and paper products,0.5,7.0,Affordable and Clean Energy,0.4105270941741174
3789,NAM,Northern America,US,United States of America,1761185000.0,3.346,3.708,2.993,3.119,63122.0,108288.0,21.28925271545712,Operation,MTH003,-0.1,-0.1,C,Manufacturing,17,Manufacture of paper and paper products,0.5,3.0,Good Health and Wellbeing,1.0
3789,NAM,Northern America,US,United States of America,1761185000.0,3.346,3.708,2.993,3.119,63122.0,108288.0,21.28925271545712,Operation,MTH003,-0.1,-0.1,C,Manufacturing,22,Manufacture of rubber and plastic products,0.5,3.0,Good Health and Wellbeing,1.0
3800,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,469000000.0,3.264,3.944,3.0,2.357,26.0,108.0,19.96611332854275,,,,,K,Financial and insurance activities,64,"Financial service activities, except insurance and pension funding",1.0,3.0,Good Health and Wellbeing,0.8477070439907542
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Manufacturing,F.42.41.B,-0.2475,-0.2475,E,"Water Supply; Sewerage, Waste Management And Remediation Activities",37,Sewerage,0.065,9.0,"Industry, Innovation and Infrastructure",0.3928444097925448
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Other,ENVIB010,-0.087,-0.087,F,Construction,41,Construction of residential and non-residential buildings,0.165,9.0,"Industry, Innovation and Infrastructure",0.5168559947374357
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Other,ENVIB010,-0.087,-0.087,F,Construction,42,Civil engineering,0.77,9.0,"Industry, Innovation and Infrastructure",0.5168559947374357
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Manufacturing,F.42.41.B,-0.2475,-0.2475,F,Construction,41,Construction of residential and non-residential buildings,0.165,9.0,"Industry, Innovation and Infrastructure",0.38224467259206013
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Other,ENVIB010,-0.087,-0.087,E,"Water Supply; Sewerage, Waste Management And Remediation Activities",37,Sewerage,0.065,9.0,"Industry, Innovation and Infrastructure",0.39098765487215714
3850,WEU,Western Europe,SE,Sweden,16400000000.0,2.665,3.102,2.205,2.429,20943.0,257.0,23.52054717183754,Manufacturing,F.42.41.B,-0.2475,-0.2475,F,Construction,42,Civil engineering,0.77,9.0,"Industry, Innovation and Infrastructure",0.38224467259206013
3858,NAM,Northern America,US,United States of America,1537617000.0,1.77,1.1,3.0,1.5,22310.0,28446.0,21.15349965296101,Disposal ,C.14.87.P,0.1,0.1,G,Wholesale And Retail Trade,47,Retail trade,1.0,12.0,Responsible Consumption and Production,
3908,WEU,Western Europe,DK,Denmark,2380000000.0,3.219,4.235,2.653,2.071,6511.0,4695.0,21.590366325049963,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,49,Land transport and transport via pipelines,0.394880403,8.0,Decent Work and Economic Growth,
3908,WEU,Western Europe,DK,Denmark,2380000000.0,3.219,4.235,2.653,2.071,6511.0,4695.0,21.590366325049963,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",0.008392782,8.0,Decent Work and Economic Growth,
3908,WEU,Western Europe,DK,Denmark,2380000000.0,3.219,4.235,2.653,2.071,6511.0,4695.0,21.590366325049963,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,51,Air transport,0.298363407,8.0,Decent Work and Economic Growth,
3908,WEU,Western Europe,DK,Denmark,2380000000.0,3.219,4.235,2.653,2.071,6511.0,4695.0,21.590366325049963,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,50,Water transport,0.298363407,8.0,Decent Work and Economic Growth,
3916,WEU,Western Europe,ES,Spain,436699000.0,3.023,3.171,3.0,2.786,30446.0,10330.0,19.89475473084154,,,,,C,Manufacturing,23,Manufacture of other non-metallic mineral products,0.957114626,3.0,Good Health and Wellbeing,0.6175850253168137
3916,WEU,Western Europe,ES,Spain,436699000.0,3.023,3.171,3.0,2.786,30446.0,10330.0,19.89475473084154,,,,,M,"Professional, scientific and technical activities",72,Scientific research and development,0.042885374,3.0,Good Health and Wellbeing,0.7917161570586146
3918,NAM,Northern America,US,United States of America,1513700000.0,2.77,3.004,2.942,2.143,265.0,0.0,21.137822822393428,Operation,J.58.20.P,0.004255682,0.004255682,J,Information and communication,58,Publishing activities,0.862102273,3.0,Good Health and Wellbeing,0.4092573560234744
3918,NAM,Northern America,US,United States of America,1513700000.0,2.77,3.004,2.942,2.143,265.0,0.0,21.137822822393428,Operation,J.58.20.P,0.004255682,0.004255682,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.137897727,3.0,Good Health and Wellbeing,0.6067070271191836
3936,WEU,Western Europe,NL,Netherlands,468000000.0,2.872,2.93,2.855,2.786,10900.0,1477.0,19.96397885601868,,,,,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,3.0,Good Health and Wellbeing,0.7943856995089368
3937,NAM,Northern America,US,United States of America,1657225000.0,2.905,3.0,2.9,2.738,3749.0,17537.0,21.22841035434385,,,,,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",0.4626710886863861
3942,NAM,Northern America,US,United States of America,849300000.0,3.084,3.093,3.0,3.167,329.0,1476.0,20.55992303992768,Operation,J.58.20.P,0.09339254,0.09339254,J,Information and communication,58,Publishing activities,0.9339254,9.0,"Industry, Innovation and Infrastructure",0.49062412336924344
3942,NAM,Northern America,US,United States of America,849300000.0,3.084,3.093,3.0,3.167,329.0,1476.0,20.55992303992768,Operation,J.58.20.P,0.09339254,0.09339254,J,Information and communication,62,"Computer programming, consultancy and related activities",0.0660746,9.0,"Industry, Innovation and Infrastructure",0.49062412336924344
3954,NAM,Northern America,US,United States of America,2983781000.0,2.573,3.1,2.678,1.5,120.0,130.0,21.81645712550888,,,,,J,Information and communication,62,"Computer programming, consultancy and related activities",0.41165,8.0,Decent Work and Economic Growth,0.46012156210928534
3954,NAM,Northern America,US,United States of America,2983781000.0,2.573,3.1,2.678,1.5,120.0,130.0,21.81645712550888,,,,,N,"Professional, Scientific And Technical Activities",78,Employment activities,0.523,3.0,Good Health and Wellbeing,0.5596762912600461
3954,NAM,Northern America,US,United States of America,2983781000.0,2.573,3.1,2.678,1.5,120.0,130.0,21.81645712550888,,,,,N,"Professional, Scientific And Technical Activities",82,"Office administrative, office support and other business support activities",0.06535,3.0,Good Health and Wellbeing,0.5596762912600461
3958,NAM,Northern America,US,United States of America,19857200000.0,2.907,3.572,3.022,1.571,308000.0,11000.0,23.71183249876585,Farming,A.1.6.B,-0.13702537,-0.13702537,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",1.0,2.0,Zero Hunger,
3958,NAM,Northern America,US,United States of America,19857200000.0,2.907,3.572,3.022,1.571,308000.0,11000.0,23.71183249876585,Farming,A.1.6.B,-0.13702537,-0.13702537,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",1.0,12.0,Responsible Consumption and Production,
3976,WEU,Western Europe,CH,Switzerland,2700000000.0,3.663,4.765,2.286,3.333,114964.0,49621.0,21.716517610327063,,,,,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",1.0,8.0,Decent Work and Economic Growth,0.5286724274100845
3981,WEU,Western Europe,SE,Sweden,12900000000.0,2.755,3.05,3.0,1.929,1231.0,33791.0,23.28049314839156,Operation,L.68.3.B,-0.25,-0.25,L,Financial And Insurance Activities,68,Real estate activities,1.0,3.0,Good Health and Wellbeing,0.5126091107633985
3981,WEU,Western Europe,SE,Sweden,12900000000.0,2.755,3.05,3.0,1.929,1231.0,33791.0,23.28049314839156,Operation,MTH001,-0.25,-0.25,L,Financial And Insurance Activities,68,Real estate activities,1.0,3.0,Good Health and Wellbeing,0.5126091107633985
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,End-use,J.61.99.B,-0.072802198,-0.072802198,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.058928571,9.0,"Industry, Innovation and Infrastructure",
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,End-use,J.61.99.B,-0.072802198,-0.072802198,J,Information and communication,61,Telecommunications,0.941071429,9.0,"Industry, Innovation and Infrastructure",
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,Operation,MTH002,-0.111785714,-0.111785714,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.058928571,9.0,"Industry, Innovation and Infrastructure",
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,Operation,MTH002,-0.111785714,-0.111785714,J,Information and communication,61,Telecommunications,0.941071429,9.0,"Industry, Innovation and Infrastructure",
3985,WEU,Western Europe,DK,Denmark,14500000000.0,2.17,2.491,2.286,1.452,1057.0,1112.0,23.397414486441907,Disposal ,C.26.55.P,0.011785714,0.011785714,J,Information and communication,61,Telecommunications,0.941071429,9.0,"Industry, Innovation and Infrastructure",
