entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log
3992,WEU,Western Europe,IT,Italy,266100000.0,2.907,4.0,1.906,2.143,679.44,306.87,19.399382739705903,Operation,MTH002,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,1064400000.0,570252300.0,7.624,4.084558,2.691973307029712e-05,6.522739647741382,5.729677615951538
3308,WEU,Western Europe,DE,Germany,2900000000.0,2.956,3.14,2.624,3.024,5300.0,12496.0,21.787976574283668,Operation,MTH002,-0.1,-0.1,J,Information and communication,63,Information service activities,0.088640785,16.0,"Peace, Justice and Strong Institutions",-0.1909336871763429,-0.2149108798173119,-0.1068070194811185,-0.1646827451085331,-0.3138998253345427,-0.015384245803082,-0.2436579153606829,0.5449312848748588,-0.0448461045468603,-0.4651644604265428,2,-0.1,1,9106000000.0,8769600000.0,8.239360000000001,7.934976000000001,1.1990447633649742e-05,8.575650760987806,9.433243894485784
1207,EEU,Eastern Europe,CZ,Czechia,1114065013.0,2.646,3.8,1.75,1.643,13722.0,370328.0,20.83128133761033,Operation,MTH002,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.3123328243540954,-0.3308844251921195,-0.2753506195679823,-0.638036649259088,-0.5399872693041207,-0.9525310074153138,2.476732116514211,-0.4929254371307078,-0.4266890246561514,-0.3410094744160516,2,-0.1,1,4233447049.4,1830408816.359,6.65,2.87525,0.0003324114801906,9.526828536269631,12.822147078715082
2037,NAM,Northern America,US,United States of America,599383000.0,2.539,3.0,1.9,2.476,2841.0,3373.0,20.21141135241799,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,4.0,Quality Education,-0.1878194664882234,-0.2076881689171545,-0.0993701485199847,-0.1593879601672233,-0.27355718927758,-0.0397704730539486,-0.2132360675888908,0.5696362370311673,-0.0621378570808254,-0.4277003752184117,1,-0.1,1,1798149000.0,1484072308.0,5.699999999999999,4.7044,4.5487802618851305e-05,7.952263308657046,8.123854263105914
2246,WEU,Western Europe,NL,Netherlands,635625000.0,2.327,2.25,2.0,2.857,8186.0,3378.0,20.27011932634036,Operation,MTH002,-0.1,-0.1,C,Manufacturing,30,Manufacture of other transport equipment,1.0,3.0,Good Health and Wellbeing,-0.2779285763905458,1.0377970514022647,-0.1974020178073662,-0.2380503086361238,0.4626488942655076,-0.2564150579613518,0.3566107515272735,-0.877711853296657,0.4592266549346606,1.0074280798340438,1,-0.1,1,1430156250.0,1815980625.0,4.5,5.714,2.870823443040889e-05,9.010302809376448,8.12533508671429
1748,NAM,Northern America,US,United States of America,1400000000.0,3.119,3.9,3.0,1.857,19758.0,90611.0,21.05973807428191,Operation,MTH002,-0.1,-0.1,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2477096924261609,-0.3021283490386175,-0.511588156308952,4.490464666412524,0.93403184092149,0.0220976581748257,0.6862292892913916,0.1489092420085093,-0.2601414780261863,0.0685287810370896,1,-0.1,1,5460000000.0,2599800000.0,11.7,5.571,4.5487802618851305e-05,9.891364362733816,11.414341933591428
2876,NAM,Northern America,US,United States of America,4655600000.0,2.842,3.75,2.181,2.0,68712.0,77715.0,22.26133663324689,Other,ENVIB025,-0.25,-0.25,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.25,1,17458500000.0,9311200000.0,8.17875,4.362,4.5487802618851305e-05,11.13769368883882,11.260816435363004
10372,WEU,Western Europe,DE,Germany,571300000.0,3.264,3.469,3.0,3.214,1210.0,529.0,20.16342502544509,End-use,C.14.34.P,-0.014515808,-0.014515808,J,Information and communication,63,Information service activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2229525114868606,-0.2891710991524561,-0.1832691230285439,-0.219121015795168,-0.7286821755574588,0.235342470168143,-0.5564397945390988,0.2909276024414768,0.1329388509375559,-0.8503510230903963,1,-0.014515808,1,1981839700.0,1836158200.0,10.407,9.642,1.1990447633649742e-05,7.099201743553092,6.272877006546167
2226,WEU,Western Europe,LU,Luxembourg,926836000.0,3.081,3.562,2.251,3.214,37881.0,8966.0,20.647287194178947,Operation,MTH002,-0.1,-0.1,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",1.0,8.0,Decent Work and Economic Growth,-0.2078015942121172,-0.1994915863705383,-0.1181321286560803,-0.0990827641749496,-0.3597932774012607,0.0689668263018015,-0.0608007562193895,0.7851468187603189,0.0468467866561118,-0.0330270811724367,1,-0.1,1,3301389832.0,2978850904.0,8.018061999999999,7.234713999999999,3.3218989110173384e-05,10.542231344216686,9.101306450952048
2174,WEU,Western Europe,DE,Germany,1010000000.0,2.536,2.389,2.509,2.833,7107.0,16160.0,20.73321616878968,Raw materials,C.27.78.P,0.01108115,0.01108115,C,Manufacturing,27,Manufacture of electrical equipment,0.955675402,7.0,Affordable and Clean Energy,-0.2686316722729416,-0.0115506095281759,-0.3015939631823032,0.330205472918714,-0.5869200288211961,-0.4565938404027783,-1.5870305486179868,-1.8274987548005484,-0.1137621410322423,2.22153824036862,4,0.007756805,1,2412890000.0,2861330000.0,5.994000999999999,7.107997,1.1990447633649742e-05,8.868976189274543,9.690356211348645
66,WEU,Western Europe,FR,France,4800000000.0,2.971,3.215,3.593,1.786,17567.0,5803.0,22.29188175506859,Operation,MTH002,-0.1,-0.1,R,Human Health And Social Work Activities,92,Gambling and betting activities,0.303080766,3.0,Good Health and Wellbeing,-0.1897909445792985,-0.1806593847416431,-0.0861822699303329,-0.0777897899974604,-0.2453244831958714,-0.0536731387977042,-0.1761944624976845,0.1199057750543875,-0.1603926352067556,-0.2422024609159899,2,-0.1,1,15432000000.0,8572800000.0,11.551495,6.417098,1.4630044194219064e-05,9.773834344309256,8.666302614004078
1615,WEU,Western Europe,FR,France,2820000000.0,2.942,2.899,2.841,3.138,1900.0,30900.0,21.760002722251045,Operation,J.58.101.B,-0.25,-0.25,N,"Professional, Scientific And Technical Activities",80,Investigation and security activities,0.648792614,3.0,Good Health and Wellbeing,-0.2117719308303836,-0.1791803916203439,-0.105041374071099,-0.0977545189902399,-0.2874047633763015,-0.0960585526139483,-0.2458135693388406,0.0282244519767091,-0.1405334409409394,-0.2296913570784558,2,-0.25,1,8175180000.0,8849160000.0,8.236059000000001,8.915058,1.4630044194219064e-05,7.550135342488429,10.33854382482173
3356,NAM,Northern America,US,United States of America,702727000.0,3.698,4.75,3.0,2.643,63384.0,10645.0,20.37047904007201,Farming,D.35.8.B,-0.25,-0.25,B,Mining And Quarrying,6,Extraction of crude petroleum and natural gas,1.0,3.0,Good Health and Wellbeing,5.310044819883169,0.2795283160232155,0.0870749094103983,0.1358380239426745,0.052982643834299,0.0970616129217647,-0.0879282315846278,0.0057747145631077,-0.0624596072919281,0.0971943996764833,1,-0.25,1,3337953250.0,1857307461.0,14.25,7.928999999999999,4.5487802618851305e-05,11.056982519372829,9.272939513732704
1504,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1402367000.0,3.156,3.744,3.0,2.286,31283.0,1758.0,21.06142736091796,Other,ENVIB010,-0.2,-0.2,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1.0,3.0,Good Health and Wellbeing,-0.1268388683850003,-0.032339460836309,-0.0389967944119376,-0.0627537413385348,-0.1132565360318575,-0.0228221897618135,-0.1163277419102058,0.0897978679797576,-0.1110302380949342,-0.1777756302632419,1,-0.2,1,5250462048.0,3205810962.0,11.232,6.8580000000000005,9.190606958410844e-06,10.350862063721502,7.472500744737558
3217,NAM,Northern America,US,United States of America,2300000000.0,3.346,4.0,3.15,2.405,183000.0,97000.0,21.55617496031629,Operation,MTH002,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,-0.1,1,9200000000.0,5531500000.0,12.6,7.575749999999999,4.5487802618851305e-05,12.117246896289505,11.48247656671073
3539,WEU,Western Europe,DE,Germany,1847100000.0,2.4,2.994,1.9,1.929,2009.0,187.0,21.336882679090937,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,8.0,Decent Work and Economic Growth,-0.1878194664882234,-0.2076881689171545,-0.0993701485199847,-0.1593879601672233,-0.27355718927758,-0.0397704730539486,-0.2132360675888908,0.5696362370311673,-0.0621378570808254,-0.4277003752184117,1,-0.1,1,5530217400.0,3563055900.0,5.6886,3.6651,1.1990447633649742e-05,7.605890001053122,5.236441962829949
1064,WEU,Western Europe,FR,France,715000000.0,3.177,3.742,2.617,2.833,12698.0,1814.0,20.38779310205688,Farming,A.1.3.B,-0.25,-0.25,C,Manufacturing,10,Manufacture of food products,1.0,2.0,Zero Hunger,-0.1562113752693861,-0.1573218880558125,-0.0768784869260613,-0.0274860844882201,-0.1825608191895328,-0.0366448139260118,-0.1239903977068166,0.1151474571327097,-0.1267367847435627,-0.2216835655288128,1,-0.25,1,2675530000.0,2025595000.0,9.792814,7.413961,1.4630044194219064e-05,9.449278529189034,7.503840746698951
2601,NAM,Northern America,US,United States of America,10333967000.0,2.595,3.521,2.0,1.643,18968.0,91901.0,23.05870207356071,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,32,Other manufacturing,1.0,3.0,Good Health and Wellbeing,-0.1551133850589651,-0.0177003292087317,-0.2353614246447471,-0.6351424170371994,1.8231572270443888,0.2921223733946841,-0.0120229840029373,-0.110149757244032,0.1863876025255006,0.2454893432512159,1,-0.1,1,36385897807.0,16978707781.0,7.042,3.286,4.5487802618851305e-05,9.850561346726725,11.42847807089261
1484,NAM,Northern America,US,United States of America,391110000.0,3.292,4.056,2.57,2.786,146713.0,33991.0,19.78449941086389,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,-0.1,1,1586342160.0,1089632460.0,10.42392,7.160019999999999,4.5487802618851305e-05,11.896240392433818,10.433880481794649
4198,WEU,Western Europe,ES,Spain,2210000000.0,2.707,2.989,2.755,2.143,43950.0,2936.0,21.51625835292856,Other,ENVIB010,-0.1,-0.1,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,3.0,Good Health and Wellbeing,-0.1693104028868286,-0.1548833184317497,1.0449341255217248,-0.0407481819407158,-0.083351507218154,-0.1051193180347441,0.165320011234327,-0.0502281555267357,-0.0748661684704018,-0.069898500280236,1,-0.1,1,6605690000.0,4736030000.0,8.234694999999999,5.903965,1.0041005413315722e-05,10.69083065598303,7.98514393119862
2169,NAM,Northern America,US,United States of America,6430000000.0,2.777,3.141,3.0,1.857,1877.0,7869.0,22.58424037535146,Other,ENVIB010,-0.081190735,-0.081190735,J,Information and communication,59,"Motion picture, video and television programme production, sound recording and music publishing activities",1.0,9.0,"Industry, Innovation and Infrastructure",-0.1952386514553063,-0.1872816599236669,-0.0881910363001527,-0.0912038392882394,-0.2581885666083509,-0.0537758452633734,-0.1768368624772504,0.1397285583356943,-0.1728543741458272,-0.2674566473201784,1,-0.081190735,1,20196630000.0,11940510000.0,9.423,5.571,4.5487802618851305e-05,7.537962659768208,8.970813341411448
1483,WEU,Western Europe,NL,Netherlands,13800000000.0,2.898,3.313,2.983,2.048,7528.0,15899.0,23.34793442918204,Operation,MTH002,-0.090427411,-0.090427411,G,Wholesale And Retail Trade,47,Retail trade,1.0,9.0,"Industry, Innovation and Infrastructure",3.2108348400878866,0.1294043627140077,0.0387543716218445,0.0668547712029444,-0.0560064200205039,0.0343862880377373,-0.0783565224579191,-0.0063209811625136,-0.0458884689981294,0.0384323162647477,3,-0.108689509,1,45719400000.0,28262400000.0,9.882679,6.109184,2.870823443040889e-05,8.926517509850122,9.674074388208323
1766,NAM,Northern America,US,United States of America,782009000.0,2.996,3.75,2.0,2.833,1590.0,10254.0,20.47737680867352,Manufacturing,C.32.1.P,0.25,0.25,Q,Education,86,Human health activities,1.0,3.0,Good Health and Wellbeing,-0.096180654550203,-0.1980924987505,-0.1871355032863524,-0.5323895459756419,-0.1959605297945214,-0.8228773070538269,2.646018514409333,-0.2960054273804793,0.2643134412792402,0.5983653199405953,1,0.25,1,2932533750.0,2215431497.0,7.5,5.666,4.5487802618851305e-05,7.372118028337787,9.235520670506482
2377,EA,Eastern Asia,JP,Japan,725006000.0,2.792,3.5,2.926,1.357,1681.0,62624.0,20.40169049002608,Operation,MTH002,-0.1,-0.1,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",1.0,9.0,"Industry, Innovation and Infrastructure",1.8508807472894344,-0.0160210741080923,-0.0511701356039419,-0.171767134393922,-0.1365476689855811,-0.1816261677989803,0.2674025019678143,-0.0095410014429532,0.1226768297621894,-0.1647093057643618,1,-0.1,1,2537521000.0,983833142.0,10.241,3.970582,8.637721618855568e-05,7.427738840532894,11.044919838387166
1211,WEU,Western Europe,NL,Netherlands,3080000000.0,2.926,3.557,2.75,2.0,50000.0,17000.0,21.84819543425657,Operation,MTH002,-0.1,-0.1,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.1562113752693859,-0.1573218880558125,-0.0768784869260622,-0.0274860844882201,-0.1825608191895305,-0.0366448139260118,-0.1239903977068165,0.1151474571327065,-0.1267367847435627,-0.2216835655288111,1,-0.1,1,10955560000.0,6160000000.0,9.78175,5.5,2.870823443040889e-05,10.819798284210286,9.741027444837728
2292,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,773000000.0,3.002,3.051,2.987,2.933,874.0,895.0,20.465789607845355,End-use,C.14.34.P,-0.014515808,-0.014515808,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,1.0,3.0,Good Health and Wellbeing,-0.2081568122690236,-0.2074417927642774,-0.1117226997244307,-0.1474206133562779,-0.341979817844499,0.1835932615447032,-0.2028155532392847,0.2397339777187869,-0.1932864891642156,-0.4743316522920636,1,-0.014515808,1,2358423000.0,2267209000.0,9.113337,8.760871,9.190606958410844e-06,6.774223886357614,6.79794041297493
2435,NAM,Northern America,US,United States of America,2679634000.0,2.119,2.543,1.938,1.571,10200.0,12300.0,21.70894605535204,Operation,MTH002,-0.1,-0.1,J,Information and communication,61,Telecommunications,1.0,11.0,Sustainable Cities and Communities,-0.132705246662764,-0.1524454785831751,-0.0399280045205775,-0.0804359977815169,-0.2419557530837442,-0.0273149847290908,-0.2543597398902333,0.0017612407863016,0.2892124098247242,-0.2692071364441745,2,-0.1,1,6814309262.0,4209705014.0,4.928334,3.044598,4.5487802618851305e-05,9.23024103368252,9.417435838868784
3343,NAM,Northern America,US,United States of America,1085677000.0,3.117,3.875,2.375,2.643,27000.0,38000.0,20.8054695934095,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,4206998375.0,2869444311.0,9.203125,6.277125,4.5487802618851305e-05,10.203629181337648,10.545367754151744
1190,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2850000000.0,2.548,2.495,2.905,2.214,134278.0,4842.0,21.77058483157785,Raw materials,C.27.78.P,0.1725,0.1725,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.69,12.0,Responsible Consumption and Production,-0.4517799534204162,0.0413624609461105,-1.7359411706794723,-4.859990717194377,16.77140639902103,3.1023928271487247,-0.2748764519734271,-0.4795555993843565,1.942060593608192,2.465971291533686,16,0.054,1,7110750000.0,6309900000.0,7.247974999999999,6.43167,9.190606958410844e-06,11.807675003940831,8.48528964240323
1380,WEU,Western Europe,NL,Netherlands,456800000.0,3.054,3.294,2.956,2.738,1639.0,27296.0,19.939756218495216,Raw materials,C.22.34.B,-1.0,-1.0,C,Manufacturing,32,Other manufacturing,1.0,11.0,Sustainable Cities and Communities,-0.2816073153613288,0.0935289573208815,-0.6557257143833882,-1.856074237857374,5.5888572255170255,0.8977936785626234,0.0295526981806825,-0.3846379979967803,0.6160020790598942,0.8251919031267247,3,-1.0,1,1504699200.0,1250718400.0,9.737064,8.093528,2.870823443040889e-05,7.402451520818244,10.2145320850248
3489,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1334100000.0,3.324,4.05,2.9,2.524,113811.0,111919.0,21.011522744898603,Manufacturing,C.20.26.B,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,-0.1665755230920142,-0.0443349999486589,-0.2409382558613835,-0.4237393733080528,-0.0272901472242711,-0.1303134624488459,-0.2104811621399065,0.1959443899484796,-0.5199433891719292,-0.4368858086305342,2,-0.1,1,5403105000.0,3367268400.0,11.745,7.319599999999999,9.190606958410844e-06,11.642303243269758,11.625539609339365
10477,NAM,Northern America,US,United States of America,2730000000.0,3.016,2.988,2.95,3.143,424.0,166.0,21.72756744650958,End-use,M.74.2.B,-0.033211512,-0.033211512,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.332115121,3.0,Good Health and Wellbeing,-0.1873585378594267,-0.1991336522034422,-0.1235840902046405,-0.0155213341704092,-0.3053827354281873,-0.1304855975586606,-0.1634877365043223,-0.0617470007054606,0.4093069468737064,-0.2953168790571059,2,-0.033211512,1,8157240000.0,8580389999.999999,8.8146,9.27185,4.5487802618851305e-05,6.052089168924417,5.117993812416755
3647,WEU,Western Europe,ES,Spain,1310000000.0,3.853,4.9,3.25,2.69,7867.0,1949.0,20.99329297492283,Operation,MTH002,-0.2,-0.2,C,Manufacturing,30,Manufacture of other transport equipment,1.0,3.0,Good Health and Wellbeing,-0.2779285763905458,1.0377970514022647,-0.1974020178073662,-0.2380503086361238,0.4626488942655076,-0.2564150579613518,0.3566107515272735,-0.877711853296657,0.4592266549346606,1.0074280798340438,1,-0.2,1,6419000000.0,3523900000.0,15.925,8.7425,1.0041005413315722e-05,8.97055917950895,7.575584651557793
1274,WEU,Western Europe,ES,Spain,4617380000.0,3.09,3.9,3.0,1.738,24138.0,154895.0,22.253093281827752,Manufacturing,C.32.3.B,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.0,3.0,Good Health and Wellbeing,-0.1537639207025958,-0.0962956455353957,-0.0825024776649085,-0.061107522533861,-0.176123853509113,-0.1020770412319128,-0.2902503895614747,-0.269766229692678,-0.2413812552034633,0.4254745445211475,1,-0.1,1,18007782000.0,8025006440.0,11.7,5.214,1.0041005413315722e-05,10.09158406877277,11.950509202959854
2426,NAM,Northern America,US,United States of America,2071600000.0,2.893,3.6,2.0,2.69,1383.0,11467.0,21.45158709299673,Manufacturing,C.32.1.P,0.25,0.25,C,Manufacturing,32,Other manufacturing,1.0,3.0,Good Health and Wellbeing,-0.1551133850589651,-0.0177003292087317,-0.2353614246447471,-0.6351424170371994,1.8231572270443888,0.2921223733946841,-0.0120229840029373,-0.110149757244032,0.1863876025255006,0.2454893432512159,1,0.25,1,7457760000.0,5572604000.0,7.2,5.38,4.5487802618851305e-05,7.232733136177615,9.34731582700326
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,20.397397184494626,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.234520017,3.0,Good Health and Wellbeing,-0.2346052202252138,-0.2549165599341212,-0.2379848021365002,-0.5229839526167452,-0.3940805017832812,-0.9638720779098224,2.640502076407523,-0.6970858156590669,0.4512258628740215,0.2130401344544555,4,-0.1,1,2622662700.0,1718843899.9999998,7.444017,4.878669,4.5487802618851305e-05,6.003887067106539,8.941807118363164
10299,WEU,Western Europe,FR,France,1560000000.0,2.501,2.979,2.56,1.571,1136.0,0.0,21.16795165884888,Operation,J.58.45.P,0.226106479,0.1365255186400003,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2837725130686633,-0.3420613653607706,-0.173561017264543,-0.2940994137073343,-0.4874216063632307,-0.0688276669186115,-0.3936613100830345,1.1121781109299915,-0.0958560784199547,-0.811038813750285,2,0.0,1,4647240000.0,2450760000.0,7.62624,4.02176,1.4630044194219064e-05,7.036148493750536,0.0
3555,NAM,Northern America,US,United States of America,1020000000.0,3.531,4.373,3.267,2.333,1471.12,1204.88,20.743068465222983,Manufacturing,C.20.1.P,0.0175,0.0175,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,0.0175,1,4460460000.0,2379660000.0,14.286591,7.621911000000001,4.5487802618851305e-05,7.294458817705236,7.094964869848868
2209,WEU,Western Europe,DE,Germany,306500000.0,3.007,3.968,1.948,2.548,6364.0,6257.0,19.540728316603182,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.920982736,3.0,Good Health and Wellbeing,-0.2025501763641988,-0.2018936129218549,-0.1477259020704485,-0.3130029366802945,-0.3045773630566541,-0.4381161093356045,1.120600349364492,-0.1524710350656726,-0.2058719047064938,-0.1800699178788744,2,-0.1,1,1216192000.0,780962000.0,7.729664,4.963504,1.1990447633649742e-05,8.758569510991506,8.741615924228828
3236,NAM,Northern America,US,United States of America,3810000000.0,2.759,2.9,3.0,2.214,423.0,11583.0,22.060895026347488,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,8.0,Decent Work and Economic Growth,-0.1878194664882234,-0.2076881689171545,-0.0993701485199847,-0.1593879601672233,-0.27355718927758,-0.0397704730539486,-0.2132360675888908,0.5696362370311673,-0.0621378570808254,-0.4277003752184117,1,-0.1,1,11049000000.0,8435340000.0,8.7,6.642,4.5487802618851305e-05,6.049733455231958,9.357380114625498
3769,WEU,Western Europe,DE,Germany,1820000000.0,2.901,4.0,1.942,2.071,18137.0,3248.0,21.322102338584564,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,7280000000.0,3769220000.000001,7.768,4.021882000000001,1.1990447633649742e-05,9.805764464007511,8.0861025356691
3789,NAM,Northern America,US,United States of America,1761185000.0,3.346,3.708,2.993,3.119,63122.0,108288.0,21.28925271545712,Raw materials,C.22.34.B,-0.25,-0.25,C,Manufacturing,22,Manufacture of rubber and plastic products,0.5,7.0,Affordable and Clean Energy,-0.2695864688196044,-0.1606971937810231,-0.1951422989939189,-0.4148867405100335,0.0350589214652077,-0.1373560766381573,-0.4396593046122756,-0.1132562210433313,-0.6668664602898001,-0.9688991680915292,4,-0.175,1,6530473980.0,5493136015.0,11.098044,9.335167,4.5487802618851305e-05,11.052840482907422,11.592558858116773
1589,WEU,Western Europe,IT,Italy,353567895.0,3.375,3.9,3.0,2.881,7593.0,11597.0,19.68358609275073,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,15,Manufacture of leather and related products of other materials,1.0,3.0,Good Health and Wellbeing,-0.1738248170752553,-0.1649939497686486,-0.1173372124424942,-0.12892156915537,-0.4603608553077938,-0.2118014103475783,-0.937129047378168,-0.7670077645274744,-3.121822883997869,4.152285990900141,1,-0.1,1,1378914790.5,1018629105.495,11.7,8.642999999999999,2.691973307029712e-05,8.935113740791747,9.358587948436384
3312,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,995153000.0,2.937,3.15,3.0,2.476,172.0,355.0,20.71840705315074,Operation,MTH002,-0.1,-0.1,J,Information and communication,59,"Motion picture, video and television programme production, sound recording and music publishing activities",1.0,9.0,"Industry, Innovation and Infrastructure",-0.1952386514553063,-0.1872816599236669,-0.0881910363001527,-0.0912038392882394,-0.2581885666083509,-0.0537758452633734,-0.1768368624772504,0.1397285583356943,-0.1728543741458272,-0.2674566473201784,1,-0.1,1,3134731950.0,2463998828.0,9.45,7.428,9.190606958410844e-06,5.153291594497779,5.87493073085203
10589,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,20215000.0,3.446,3.876,2.915,3.31,570.2,598.2,16.821935510525226,Operation,MTH002,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,1.0,3.0,Good Health and Wellbeing,-0.2364017334684724,-0.0761511880898841,-0.1996293578564358,0.0863300049704211,-0.341867064524372,-0.3185069608261972,-1.1029830262366438,-1.2233197470640884,0.179628186079148,0.760898102673661,1,-0.1,1,78353340.0,66911650.0,11.29854,9.64865,9.190606958410844e-06,6.347739411025374,6.3955954322030095
3435,NAM,Northern America,US,United States of America,4730000000.0,3.057,4.0,3.0,1.429,63857.044,159892.851,22.27719103966167,Other,ENVIB010,-0.1,-0.1,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2477096924261609,-0.3021283490386175,-0.511588156308952,4.490464666412524,0.93403184092149,0.0220976581748257,0.6862292892913916,0.1489092420085093,-0.2601414780261863,0.0685287810370896,1,-0.1,1,18920000000.0,6759170000.0,12.0,4.287,4.5487802618851305e-05,11.064417836297643,11.98226544279807
3536,NAM,Northern America,US,United States of America,1737342000.0,3.024,3.621,2.743,2.286,55237.0,26914.0,21.27562219659216,Manufacturing,C.11.2.B,-0.1,-0.1,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",1.0,3.0,Good Health and Wellbeing,-0.1625009172680709,-0.150023123767245,-0.0875694792609038,0.0819082378250056,-0.1124715832726857,-0.0380286339576656,-0.0953403540949713,0.117164835785714,-0.1698396652879266,-0.2193507060543961,1,-0.1,1,6290915382.0,3971563812.0,9.932403,6.270498,4.5487802618851305e-05,10.919406401219709,10.200439030995058
